x,y,u,v
0.0,0.0,3.0640310049057007,30.631307899951935
1.0,0.0,3.392042815685272,30.68780192732811
2.0,0.0,3.845410645008087,30.126996725797653
3.0,0.0,4.324445724487305,28.777268171310425
4.0,0.0,4.805790483951569,27.17958429455757
5.0,0.0,5.277188718318939,25.25852659344673
6.0,0.0,5.724298059940338,22.986527919769287
7.0,0.0,6.133185923099518,20.48819923400879
8.0,0.0,6.492527425289154,17.992459625005722
9.0,0.0,6.794760227203369,15.785169243812561
10.0,0.0,7.037798166275024,14.160365253686905
11.0,0.0,7.224099934101105,13.37319278717041
12.0,0.0,7.361637651920319,13.592295736074448
13.0,0.0,7.461922466754913,14.851108580827713
14.0,0.0,7.5388869643211365,17.001402020454407
15.0,0.0,7.607320547103882,19.66429540514946
16.0,0.0,7.678846120834351,22.18231225013733
17.0,0.0,7.759833931922913,23.611706137657166
18.0,0.0,7.848197817802429,23.649853110313416
19.0,0.0,7.953176498413086,23.153532683849335
20.0,0.0,8.100847005844116,22.717450201511383
21.0,0.0,8.312368988990784,22.270080089569092
22.0,0.0,8.602122068405151,21.72939145565033
23.0,0.0,8.976737260818481,21.036189436912537
24.0,0.0,9.434798955917358,20.152364313602448
25.0,0.0,9.966546893119812,19.058879852294922
26.0,0.0,10.556111335754395,17.75420868396759
27.0,0.0,11.180022954940796,16.25284218788147
28.0,0.0,11.812130212783813,14.583502352237701
29.0,0.0,12.423301339149475,12.786943852901459
30.0,0.0,12.985596656799316,10.915134489536285
31.0,0.0,13.474503755569458,9.02879649400711
32.0,0.0,13.873631358146667,7.19636344909668
33.0,0.0,14.178658127784729,5.522925794124603
34.0,0.0,14.435703158378601,4.263740420341492
35.0,0.0,14.865825176239014,3.6021288633346558
36.0,0.0,15.658343434333801,3.4624677300453186
37.0,0.0,16.897449493408203,3.7097525000572205
38.0,0.0,18.581578731536865,4.230510830879211
39.0,0.0,20.639876127243042,4.930753648281097
40.0,0.0,22.95149326324463,5.7312440276145935
41.0,0.0,25.361830592155457,6.5686147809028625
42.0,0.0,27.701834440231323,7.390600085258484
43.0,0.0,29.803568720817566,8.153539538383484
44.0,0.0,31.519586443901062,8.822266399860382
45.0,0.0,32.7385014295578,9.36388635635376
46.0,0.0,33.40443432331085,9.750571489334106
47.0,0.0,33.53213727474213,9.953041017055511
48.0,0.0,33.22547137737274,9.937245786190033
49.0,0.0,32.69156277179718,9.645816326141357
50.0,0.0,32.03159034252167,9.039823353290558
51.0,0.0,31.037310361862183,8.223574995994568
52.0,0.0,29.57438886165619,7.390190303325653
53.0,0.0,27.61399209499359,6.700229287147522
54.0,0.0,25.209093689918518,6.273348271846771
55.0,0.0,22.475624680519104,6.189976274967194
56.0,0.0,19.571611881256104,6.491911053657532
57.0,0.0,16.678029894828796,7.184926807880402
58.0,0.0,13.980547189712524,8.24004077911377
59.0,0.0,11.650899648666382,9.593960285186768
60.0,0.0,9.830350279808044,11.151653170585632
61.0,0.0,8.61307442188263,12.787502646446228
62.0,0.0,8.029768466949463,14.346760153770447
63.0,0.0,8.03304672241211,15.647109985351562
64.0,0.0,8.482465744018555,16.54367560148239
65.0,0.0,9.149143695831299,17.619166910648346
66.0,0.0,9.949932098388672,19.560713708400726
67.0,0.0,10.92633068561554,21.913085520267487
68.0,0.0,12.091899514198303,23.80802893638611
69.0,0.0,13.435313701629639,24.684477984905243
70.0,0.0,14.923194646835327,24.258006751537323
71.0,0.0,16.507262587547302,22.47482204437256
72.0,0.0,18.12925398349762,19.464079678058624
73.0,0.0,19.725838899612427,15.49239867925644
74.0,0.0,21.23487949371338,10.918226480484009
75.0,0.0,22.6010924577713,6.144825756549835
76.0,0.0,23.781413435935974,1.5736337900161743
77.0,0.0,24.75110650062561,-2.441856622695923
78.0,0.0,25.51017165184021,-5.6415457129478455
79.0,0.0,26.08811318874359,-7.906373202800751
80.0,0.0,26.551315784454346,-9.110387027263641
81.0,0.0,26.97719097137451,-8.648302018642426
82.0,0.0,27.355605959892273,-6.263035893440247
83.0,0.0,27.666220664978027,-2.591017246246338
84.0,0.0,27.90262758731842,1.6364794373512268
85.0,0.0,28.068701028823853,5.814168989658356
86.0,0.0,28.1734561920166,9.4635751247406
87.0,0.0,28.229708075523376,12.231465816497803
88.0,0.0,28.250420689582825,13.89071011543274
89.0,0.0,28.24699342250824,14.344301462173462
90.0,0.0,28.228664994239807,13.623979330062866
91.0,0.0,28.200427293777466,11.887845039367676
92.0,0.0,28.163397908210754,9.424832105636597
93.0,0.0,28.11698079109192,6.654445469379425
94.0,0.0,28.057003617286682,4.126277208328247
95.0,0.0,27.979219555854797,2.5095757246017456
96.0,0.0,27.880871891975403,2.0350109934806824
97.0,0.0,27.727762460708618,2.1332841515541077
98.0,0.0,27.448589205741882,2.4778735041618347
99.0,0.0,26.987919807434082,2.739575147628784
0.0,1.0,2.7531927824020386,30.303296089172363
1.0,1.0,3.0515512824058533,30.297112107276917
2.0,1.0,3.4763647615909576,29.660795271396637
3.0,1.0,3.927348405122757,28.297078251838684
4.0,1.0,4.381926953792572,26.703212797641754
5.0,1.0,4.830898940563202,24.799272805452347
6.0,1.0,5.264317840337753,22.558529317378998
7.0,1.0,5.672311633825302,20.10408455133438
8.0,1.0,6.046889573335648,17.661672472953796
9.0,1.0,6.382370591163635,15.512533873319626
10.0,1.0,6.676445007324219,13.945695400238037
11.0,1.0,6.929708868265152,13.211273044347763
12.0,1.0,7.146259993314743,13.473384469747543
13.0,1.0,7.332543134689331,14.762483924627304
14.0,1.0,7.497051954269409,16.928702980279922
15.0,1.0,7.648894786834717,19.594315826892853
16.0,1.0,7.796341776847839,22.106055557727814
17.0,1.0,7.945278882980347,23.527030289173126
18.0,1.0,8.097382485866547,23.55318182706833
19.0,1.0,8.26483428478241,23.02720808982849
20.0,1.0,8.470395803451538,22.537853956222534
21.0,1.0,8.730607330799103,22.019442558288574
22.0,1.0,9.055378139019012,21.39720731973648
23.0,1.0,9.447464942932129,20.619850993156433
24.0,1.0,9.903179705142975,19.657459497451782
25.0,1.0,10.41276216506958,18.498223662376404
26.0,1.0,10.96198171377182,17.1474706530571
27.0,1.0,11.531504094600677,15.62483274936676
28.0,1.0,12.100132405757904,13.961863160133362
29.0,1.0,12.645216882228851,12.200210630893707
30.0,1.0,13.144778311252594,10.389533281326294
31.0,1.0,13.579407930374146,8.584779143333435
32.0,1.0,13.93502414226532,6.844286262989044
33.0,1.0,14.205182194709778,5.2418898940086365
34.0,1.0,14.427097737789154,3.9201568961143494
35.0,1.0,14.807822406291962,2.9908087253570557
36.0,1.0,15.526430904865265,2.446655571460724
37.0,1.0,16.663426756858826,2.2481348514556885
38.0,1.0,18.217766880989075,2.359297513961792
39.0,1.0,20.123513638973236,2.7457963824272156
40.0,1.0,22.2668594121933,3.3702667951583862
41.0,1.0,24.50277864933014,4.193444192409515
42.0,1.0,26.67175441980362,5.169731020927429
43.0,1.0,28.616467714309692,6.2446635365486145
44.0,1.0,30.197555422782898,7.354800045490265
45.0,1.0,31.31078392267227,8.421462416648865
46.0,1.0,31.903328597545624,9.353753566741943
47.0,1.0,31.989047527313232,10.042522490024567
48.0,1.0,31.665729582309723,10.357533037662506
49.0,1.0,31.12843096256256,10.242756843566895
50.0,1.0,30.472556352615356,9.866949558258057
51.0,1.0,29.50044184923172,9.452175736427307
52.0,1.0,28.08367669582367,9.101849436759949
53.0,1.0,26.191937029361725,8.882876873016357
54.0,1.0,23.8729065656662,8.842531979084015
55.0,1.0,21.23473048210144,9.0087171792984
56.0,1.0,18.426271378993988,9.390708446502686
57.0,1.0,15.61986118555069,9.980459153652191
58.0,1.0,12.99353152513504,10.753605902194977
