x,y,u,v
0.0,0.0,-4.935968995094299,24.631307899951935
1.0,0.0,-4.607957184314728,24.68780192732811
2.0,0.0,-4.154589354991913,24.126996725797653
3.0,0.0,-3.6755542755126953,22.777268171310425
4.0,0.0,-3.1942095160484314,21.17958429455757
5.0,0.0,-2.722811281681061,19.25852659344673
6.0,0.0,-2.275701940059662,16.986527919769287
7.0,0.0,-1.8668140769004822,14.488199234008789
8.0,0.0,-1.507472574710846,11.992459625005722
9.0,0.0,-1.2052397727966309,9.785169243812561
10.0,0.0,-0.9622018337249756,8.160365253686905
11.0,0.0,-0.7759000658988953,7.37319278717041
12.0,0.0,-0.6383623480796814,7.592295736074448
13.0,0.0,-0.5380775332450867,8.851108580827713
14.0,0.0,-0.4611130356788635,11.001402020454407
15.0,0.0,-0.39267945289611816,13.66429540514946
16.0,0.0,-0.3211538791656494,16.18231225013733
17.0,0.0,-0.2401660680770874,17.611706137657166
18.0,0.0,-0.1518021821975708,17.649853110313416
19.0,0.0,-0.04682350158691406,17.153532683849335
20.0,0.0,0.10084700584411621,16.717450201511383
21.0,0.0,0.3123689889907837,16.270080089569092
22.0,0.0,0.6021220684051514,15.72939145565033
23.0,0.0,0.9767372608184814,15.036189436912537
24.0,0.0,1.4347989559173584,14.152364313602448
25.0,0.0,1.966546893119812,13.058879852294922
26.0,0.0,2.5561113357543945,11.75420868396759
27.0,0.0,3.180022954940796,10.25284218788147
28.0,0.0,3.8121302127838135,8.583502352237701
29.0,0.0,4.423301339149475,6.786943852901459
30.0,0.0,4.985596656799316,4.915134489536285
31.0,0.0,5.474503755569458,3.0287964940071106
32.0,0.0,5.8736313581466675,1.1963634490966797
33.0,0.0,6.178658127784729,-0.47707420587539673
34.0,0.0,6.435703158378601,-1.7362595796585083
35.0,0.0,6.865825176239014,-2.3978711366653442
36.0,0.0,7.658343434333801,-2.5375322699546814
37.0,0.0,8.897449493408203,-2.2902474999427795
38.0,0.0,10.581578731536865,-1.7694891691207886
39.0,0.0,12.639876127243042,-1.0692463517189026
40.0,0.0,14.951493263244629,-0.2687559723854065
41.0,0.0,17.361830592155457,0.5686147809028625
42.0,0.0,19.701834440231323,1.3906000852584839
43.0,0.0,21.803568720817566,2.153539538383484
44.0,0.0,23.519586443901062,2.822266399860382
45.0,0.0,24.7385014295578,3.3638863563537598
46.0,0.0,25.404434323310852,3.7505714893341064
47.0,0.0,25.532137274742126,3.9530410170555115
48.0,0.0,25.22547137737274,3.937245786190033
49.0,0.0,24.69156277179718,3.6458163261413574
50.0,0.0,24.031590342521667,3.039823353290558
51.0,0.0,23.037310361862183,2.223574995994568
52.0,0.0,21.57438886165619,1.390190303325653
53.0,0.0,19.61399209499359,0.700229287147522
54.0,0.0,17.209093689918518,0.27334827184677124
55.0,0.0,14.475624680519104,0.1899762749671936
56.0,0.0,11.571611881256104,0.49191105365753174
57.0,0.0,8.678029894828796,1.1849268078804016
58.0,0.0,5.980547189712524,2.2400407791137695
59.0,0.0,3.650899648666382,3.5939602851867676
60.0,0.0,1.8303502798080444,5.151653170585632
61.0,0.0,0.6130744218826294,6.787502646446228
62.0,0.0,0.02976846694946289,8.346760153770447
63.0,0.0,0.033046722412109375,9.647109985351562
64.0,0.0,0.4824657440185547,10.543675601482391
65.0,0.0,1.1491436958312988,11.619166910648346
66.0,0.0,1.9499320983886719,13.560713708400726
67.0,0.0,2.9263306856155396,15.913085520267487
68.0,0.0,4.091899514198303,17.80802893638611
69.0,0.0,5.435313701629639,18.684477984905243
70.0,0.0,6.923194646835327,18.258006751537323
