x,y,u,v
0,0,-6.7009031772613525,13.143792748451233
0,1,-5.969163030385971,14.243684709072113
0,2,-4.295036196708679,15.582703053951263
0,3,-2.355668693780899,17.029792070388794
0,4,-0.4782155156135559,18.450617790222168
0,5,1.0060891509056091,19.723176956176758
0,6,1.813061535358429,20.751282572746277
0,7,1.7564184963703156,21.47182822227478
0,8,0.7990188896656036,21.861307322978973
0,9,-0.8958950638771057,21.93588763475418
0,10,-2.913903445005417,21.750368177890778
0,11,-4.549585282802582,21.39061689376831
0,12,-5.45792281627655,20.96164971590042
0,13,-6.246771663427353,20.37353813648224
0,14,-7.1824342012405396,19.348785281181335
0,15,-7.788427174091339,17.78639853000641
0,16,-7.733628153800964,15.736892819404602
0,17,-6.88161700963974,13.347938656806946
0,18,-5.25258481502533,10.819956660270691
0,19,-2.9845163226127625,8.366778492927551
0,20,-0.2946704626083374,6.185770034790039
0,21,2.558566629886627,4.4345855712890625
0,22,5.314648151397705,3.2150745391845703
0,23,7.748976349830627,2.5660544633865356
0,24,9.711496531963348,2.4615973234176636
0,25,11.165514588356018,2.818852663040161
0,26,12.225676327943802,3.5123154520988464
0,27,13.173669576644897,4.395321011543274
0,28,14.141388237476349,5.344562232494354
0,29,14.824755489826202,6.39159232378006
0,30,14.842208474874496,7.591284811496735
0,31,14.03767615556717,8.936785161495209
0,32,12.431144714355469,10.381564497947693
0,33,10.177083313465118,11.859871447086334
0,34,7.523782551288605,13.30304890871048
0,35,4.772767424583435,14.651715755462646
0,36,2.2379495203495026,15.864372253417969
0,37,0.20541250705718994,16.922727227211
0,38,-1.1072494089603424,17.83262938261032
0,39,-1.5918724238872528,18.621720373630524
0,40,-1.2901052832603455,19.33284103870392
0,41,-0.434238463640213,20.01442015171051
0,42,0.5127862095832825,20.706206560134888
0,43,0.8393824100494385,21.421872079372406
0,44,-0.024810433387756348,22.194497287273407
0,45,-1.994166523218155,23.174546658992767
0,46,-4.594884812831879,24.438612163066864
0,47,-7.4032507836818695,25.976113975048065
0,48,-10.086391121149063,27.717463672161102
0,49,-12.39607110619545,29.559358954429626
0,50,-14.162752777338028,31.38456493616104
0,51,-15.290211886167526,33.07998180389404
0,52,-15.749838203191757,34.548863768577576
0,53,-15.574619174003601,35.71998327970505
0,54,-14.853235334157944,36.55269742012024
0,55,-13.724565505981445,37.03854978084564
0,56,-12.37228512763977,37.198662757873535
0,57,-11.01810485124588,37.07624971866608
0,58,-9.927824139595032,36.72778606414795
0,59,-9.594745934009552,36.20639443397522
0,60,-10.306201875209808,35.54247319698334
0,61,-11.537447571754456,34.77215766906738
0,62,-12.493059039115906,33.9537113904953
0,63,-12.65011727809906,33.15240144729614
0,64,-11.739842593669891,32.427459955215454
0,65,-9.704753756523132,31.8203866481781
0,66,-6.655566394329071,31.34988248348236
0,67,-2.8289109468460083,31.008794903755188
0,68,1.4556199312210083,30.764266848564148
0,69,5.8389827609062195,30.562356114387512
0,70,9.964480996131897,30.337125062942505
0,71,13.520792126655579,30.020326375961304
0,72,16.285181045532227,29.55786883831024
0,73,18.166080117225647,28.928890824317932
0,74,19.17146146297455,28.166845440864563
0,75,19.020847976207733,27.332380414009094
0,76,17.465129494667053,26.259124279022217
