x,y,u,v
0,0,-6.935968995094299,21.631307899951935
0,1,-7.246807217597961,21.303296089172363
0,2,-7.771831005811691,21.034590899944305
0,3,-8.060187101364136,20.832382142543793
0,4,-7.909480482339859,20.702257752418518
0,5,-7.100887596607208,20.64879983663559
0,6,-5.606319755315781,20.674578845500946
0,7,-3.557596355676651,20.780861377716064
0,8,-1.1999346315860748,20.966939628124237
0,9,1.1544860899448395,21.23042941093445
0,10,3.173165023326874,21.56708389520645
0,11,4.549883306026459,21.97105437517166
0,12,5.051121115684509,22.435002028942108
0,13,4.562586545944214,22.950805723667145
0,14,3.135986626148224,23.5091894865036
0,15,1.0354258120059967,24.1011381149292
0,16,-1.2161396443843842,24.71771091222763
0,17,-2.846810966730118,25.351159274578094
0,18,-4.038382321596146,25.993026793003082
0,19,-5.975700914859772,26.582814753055573
0,20,-8.694548159837723,27.023963630199432
0,21,-11.262577027082443,27.246326208114624
0,22,-13.026110827922821,27.209296822547913
0,23,-13.619828969240189,26.900731027126312
0,24,-12.919586151838303,26.335231959819794
0,25,-10.995063930749893,25.5502387881279
0,26,-8.062571287155151,24.601928889751434
0,27,-4.437901079654694,23.559480905532837
0,28,-0.48883259296417236,22.497624158859253
0,29,3.4118443727493286,21.489746868610382
0,30,6.933622062206268,20.597167313098907
0,31,9.835679084062576,19.859671592712402
0,32,12.013986706733704,19.28325742483139
0,33,13.532936573028564,18.827766180038452
0,34,14.458652585744858,18.39015632867813
0,35,14.657024294137955,17.829015851020813
0,36,13.964418321847916,17.061010003089905
0,37,12.389812618494034,16.068853437900543
0,38,10.096170008182526,14.885291457176208
0,39,7.356163114309311,13.578087091445923
0,40,4.507843405008316,12.237317860126495
0,41,1.910291612148285,10.962113738059998
0,42,-0.10056421160697937,9.850375354290009
0,43,-1.256503164768219,8.988156914710999
0,44,-1.4008767902851105,8.441433310508728
0,45,-0.5332380533218384,8.24861228466034
0,46,1.145917922258377,8.413679897785187
0,47,3.192238509654999,8.901655673980713
0,48,4.875250160694122,9.634383022785187
0,49,5.62567263841629,10.489262640476227
0,50,5.840081721544266,11.466331779956818
0,51,6.047356873750687,12.803785502910614
0,52,6.18835911154747,14.652274549007416
0,53,6.151162087917328,17.055608332157135
0,54,5.855932831764221,19.972287118434906
0,55,5.253646522760391,23.295432329177856
0,56,4.325360059738159,26.87320113182068
0,57,3.081541508436203,30.52718937397003
0,58,1.5607662498950958,34.071654081344604
0,59,-0.1714751124382019,37.32997924089432
0,60,-2.023223787546158,40.1519238948822
0,61,-3.877151757478714,42.42945462465286
0,62,-5.591586232185364,44.11209374666214
0,63,-7.001534104347229,45.22111266851425
0,64,-7.978808134794235,45.86320370435715
0,65,-9.069237858057022,46.22891545295715
0,66,-10.906532406806946,46.406686305999756
0,67,-13.061203062534332,46.38049751520157
0,68,-14.732219278812408,46.144574880599976
0,69,-15.41629433631897,45.70506513118744
0,70,-14.87579196691513,45.07843405008316
0,71,-13.091936707496643,44.28897053003311
0,72,-10.217446833848953,43.367668986320496
0,73,-6.530247628688812,42.349137365818024
0,74,-2.3863837122917175,41.269734501838684
0,75,1.8267519772052765,40.16466438770294
0,76,5.737468600273132,39.06555473804474
0,77,9.036138653755188,37.9972904920578
0,78,11.522378772497177,36.97481006383896
0,79,13.15232366323471,36.00019961595535
0,80,13.843681663274765,35.05885601043701
0,81,12.861993163824081,34.10596400499344
0,82,9.82997938990593,33.05397927761078
0,83,5.44767826795578,31.839758157730103
0,84,0.5395896732807159,30.436478555202484
0,85,-4.212688654661179,28.848648071289062
0,86,-8.27128067612648,27.108080685138702
0,87,-11.242199689149857,25.26756376028061
0,88,-12.875422835350037,23.395195603370667
0,89,-13.065412640571594,21.568648517131805
0,90,-11.85152679681778,19.868165254592896
0,91,-9.418055415153503,18.369145691394806
0,92,-6.094500422477722,17.13525503873825
0,93,-2.356134355068207,16.210079193115234
0,94,1.1758878827095032,15.608742833137512
0,95,3.7446990609169006,15.309266746044159
0,96,4.97572124004364,15.24265855550766
0,97,5.30807301402092,15.271827578544617
0,98,5.1097571849823,15.256330370903015
0,99,4.868954420089722,15.12192189693451
1,0,-6.607957184314728,21.68780192732811
1,1,-6.948448717594147,21.297112107276917
1,2,-7.536374032497406,20.96462994813919
1,3,-7.894020527601242,20.699147135019302
1,4,-7.8176893293857574,20.50783485174179
1,5,-7.087048143148422,20.396020263433456
1,6,-5.672350525856018,20.3668512403965
1,7,-3.7037767469882965,20.42144536972046
1,8,-1.4247186481952667,20.558685064315796
1,9,0.8544139564037323,20.77542245388031
1,10,2.802852541208267,21.066535264253616
1,11,4.11592423915863,21.425243467092514
1,12,4.561245441436768,21.843314170837402
1,13,4.025492817163467,22.311657667160034
1,14,2.5608204305171967,22.82051369547844
1,15,0.43116509914398193,23.360475897789
1,16,-1.8411502242088318,23.922789841890335
1,17,-3.4844689071178436,24.500321596860886
1,18,-4.654210060834885,25.085285305976868
1,19,-6.491169333457947,25.608018040657043
1,20,-9.026303887367249,25.96065402030945
1,21,-11.355243623256683,26.07211470603943
1,22,-12.853313237428665,25.908444076776505
1,23,-13.18279653787613,25.468170642852783
1,24,-12.244340032339096,24.778060615062714
1,25,-10.128412395715714,23.887157440185547
1,26,-7.06719234585762,22.861026227474213
1,27,-3.385748714208603,21.77473157644272
1,28,0.546034425497055,20.705536007881165
1,29,4.362072795629501,19.72455531358719
1,30,7.748659700155258,18.888115882873535
1,31,10.492634028196335,18.228106200695038
1,32,12.529939413070679,17.741955816745758
1,33,13.979487121105194,17.381608486175537
1,34,14.958027750253677,17.042458057403564
1,35,15.321597456932068,16.59383997321129
1,36,14.84449952840805,15.958026051521301
1,37,13.477671891450882,15.114564448595047
1,38,11.341553181409836,14.087725430727005
1,39,8.680149912834167,12.934617698192596
1,40,5.815830081701279,11.734012514352798
1,41,3.1037628650665283,10.575708001852036
1,42,0.8864142000675201,9.55086201429367
1,43,-0.5520321428775787,8.742567151784897
1,44,-1.0311044752597809,8.21765512228012
1,45,-0.5193613469600677,8.018594235181808
1,46,0.8193962275981903,8.156504482030869
1,47,2.581886947154999,8.604489266872406
1,48,4.081446677446365,9.29214060306549
1,49,4.709698259830475,10.101515799760818
1,50,4.682820290327072,11.031385511159897
1,51,4.454385489225388,12.316815555095673
1,52,4.06244769692421,14.109201729297638
1,53,3.4911558032035828,16.45553857088089
1,54,2.7360208332538605,19.31840553879738
1,55,1.8031895160675049,22.595413029193878
1,56,0.7094815373420715,26.13808959722519
1,57,-0.5176849663257599,29.770322144031525
1,58,-1.8406286835670471,33.30668434500694
1,59,-3.2116100192070007,36.56938672065735
1,60,-4.57296147942543,39.40541297197342
1,61,-5.857236683368683,41.70279949903488
1,62,-6.987415254116058,43.406691402196884
1,63,-7.877089083194733,44.534727931022644
1,64,-8.482709527015686,45.19166424870491
1,65,-9.340979158878326,45.56989297270775
1,66,-10.982323437929153,45.7652285695076
1,67,-12.930147349834442,45.768581330776215
1,68,-14.394503086805344,45.5777533352375
1,69,-14.883223921060562,45.199524611234665
1,70,-14.167744666337967,44.64833065867424
1,71,-12.23655417561531,43.94497722387314
1,72,-9.24753025174141,43.11533644795418
1,73,-5.4812803864479065,42.18846559524536
1,74,-1.2941472232341766,41.194986552000046
1,75,2.928841859102249,40.16498103737831
1,76,6.821155548095703,39.12579268217087
1,77,10.081510990858078,38.09988498687744
1,78,12.5209242105484,37.101879715919495
1,79,14.110300689935684,36.136433482170105
1,80,14.790799468755722,35.19492223858833
1,81,13.864431530237198,34.23558548092842
1,82,10.963082313537598,33.15472975373268
1,83,6.756428629159927,31.877364963293076
1,84,2.035144716501236,30.373800545930862
1,85,-2.5484897196292877,28.652716428041458
1,86,-6.480738520622253,26.75401046872139
1,87,-9.385757148265839,24.741273373365402
1,88,-11.025965213775635,22.694580256938934
1,89,-11.301897466182709,20.702555775642395
1,90,-10.25177538394928,18.854904919862747
1,91,-8.051600307226181,17.233993858098984
1,92,-5.014967173337936,15.90711995959282
1,93,-1.5928782522678375,14.918018132448196
1,94,1.626294106245041,14.278348535299301
1,95,3.927741199731827,13.959221541881561
1,96,4.994440823793411,13.881921768188477
1,97,5.301237106323242,13.910364359617233
1,98,5.1847100257873535,13.915598392486572
1,99,5.0033628940582275,13.825707137584686
2,0,-6.154589354991913,21.126996725797653
2,1,-6.523635238409042,20.660795271396637
2,2,-7.173866033554077,20.25119960308075
2,3,-7.603392004966736,19.91044729948044
2,4,-7.606353610754013,19.65206116437912
2,5,-6.959903985261917,19.484777003526688
2,6,-5.631744861602783,19.412394613027573
2,7,-3.7494301795959473,19.434355199337006
2,8,-1.553911715745926,19.546467810869217
2,9,0.646635890007019,19.741617143154144
2,10,2.52334401011467,20.01054584980011
2,11,3.7731043994426727,20.34241333603859
2,12,4.164706915616989,20.72567120194435
2,13,3.585387021303177,21.14875242114067
2,14,2.0871683955192566,21.6008722782135
2,15,-0.06685033440589905,22.072643041610718
2,16,-2.3559853434562683,22.557098418474197
2,17,-4.00930643081665,23.050233721733093
2,18,-5.1460787653923035,23.54796975851059
2,19,-6.851069629192352,23.967958986759186
2,20,-9.158644825220108,24.1844542324543
2,21,-11.2103670835495,24.12460744380951
2,22,-12.422166764736176,23.76403659582138
2,23,-12.489445507526398,23.117512464523315
2,24,-11.338572949171066,22.230427712202072
2,25,-9.078029543161392,21.170135587453842
2,26,-5.950145423412323,20.017176866531372
2,27,-2.2824108600616455,18.856823444366455
2,28,1.5613436698913574,17.770808190107346
2,29,5.229264497756958,16.828589141368866
2,30,8.43007117509842,16.079340130090714
2,31,10.981839150190353,15.54364338517189
2,32,12.860484421253204,15.205424278974533
2,33,14.232434332370758,15.003811568021774
2,34,15.246421098709106,14.829151332378387
2,35,15.741456300020218,14.56649973988533
2,36,15.443693846464157,14.147423207759857
2,37,14.26011323928833,13.548023998737335
2,38,12.276116758584976,12.78124749660492
2,39,9.709876030683517,11.888816952705383
2,40,6.866753101348877,10.933075100183487
2,41,4.093442112207413,9.989291429519653
