x,y,u,v
0,0,-1.6446411609649658,16.844235360622406
0,1,-2.629179507493973,16.777440905570984
0,2,-4.371944814920425,16.926191747188568
0,3,-5.622599273920059,17.249025404453278
0,4,-6.372313946485519,17.695799469947815
0,5,-6.768275052309036,18.22199672460556
0,6,-6.991717964410782,18.800199031829834
0,7,-6.943084299564362,19.381940364837646
0,8,-6.341356784105301,19.923076033592224
0,9,-5.056504160165787,20.404048264026642
0,10,-3.1422264873981476,20.825378596782684
0,11,-0.7891654968261719,21.203234791755676
0,12,1.721791923046112,21.565556526184082
0,13,4.066284745931625,21.947138011455536
0,14,5.923379212617874,22.38582819700241
0,15,7.022377103567123,22.918246686458588
0,16,7.189568132162094,23.576021194458008
0,17,6.395149976015091,24.38139170408249
0,18,4.799775779247284,25.3436341881752
0,19,2.8016790747642517,26.45503729581833
0,20,1.0815821588039398,27.687326073646545
0,21,-0.005289912223815918,28.988122940063477
0,22,-1.462996006011963,30.348673462867737
0,23,-3.9480067789554596,31.84940665960312
0,24,-6.782021373510361,33.470988273620605
0,25,-9.29972156882286,35.11045128107071
0,26,-11.058002710342407,36.62526607513428
0,27,-11.807139962911606,37.867650389671326
0,28,-11.461619287729263,38.712844252586365
0,29,-10.071676224470139,39.0779972076416
0,30,-7.794387638568878,38.93330693244934
0,31,-4.864819347858429,38.305819034576416
0,32,-1.5672296285629272,37.27402538061142
0,33,1.79363414645195,35.95605492591858
0,34,4.921574145555496,34.487880766391754
0,35,7.5576454401016235,32.99582749605179
0,36,9.499844163656235,31.55868500471115
0,37,10.481346398591995,30.15894442796707
0,38,10.259374976158142,28.607025742530823
0,39,8.916929364204407,26.750899851322174
0,40,6.773080676794052,24.596266448497772
0,41,4.189703613519669,22.254958748817444
0,42,1.5396811068058014,19.897595047950745
0,43,-0.8192658424377441,17.7132710814476
0,44,-2.570226788520813,15.877634286880493
0,45,-3.4627877175807953,14.528706669807434
0,46,-3.3393315970897675,13.751573860645294
0,47,-2.160649746656418,13.569481670856476
0,48,-0.03160908818244934,13.944841921329498
0,49,2.772286534309387,14.78642225265503
0,50,5.780011415481567,15.96592366695404
0,51,8.29821452498436,17.34226942062378
0,52,9.663328528404236,18.792711198329926
0,53,10.490622371435165,20.28573304414749
0,54,11.754110455513,21.97500318288803
0,55,13.299565762281418,23.96203577518463
0,56,14.680195599794388,26.249587535858154
0,57,15.572942793369293,28.77209335565567
0,58,15.768194571137428,31.42375499010086
0,59,15.158634632825851,34.081246703863144
0,60,13.728691264986992,36.621950566768646
0,61,11.54380850493908,38.9387272298336
0,62,8.73996876180172,40.95073789358139
0,63,5.512814968824387,42.609404772520065
0,64,2.1068844944238663,43.900664895772934
0,65,-1.194952055811882,44.84320059418678
0,66,-4.082256928086281,45.48175260424614
0,67,-6.23566098511219,45.877471566200256
0,68,-7.9370103776454926,46.092551201581955
0,69,-10.242071002721786,46.1241789162159
0,70,-13.280939310789108,45.894552022218704
0,71,-16.140686348080635,45.35788670182228
0,72,-18.12645234167576,44.505223631858826
0,73,-18.841847777366638,43.358542025089264
0,74,-18.141865730285645,41.963979601860046
0,75,-16.08666032552719,40.385499596595764
0,76,-12.895762920379639,38.69831562042236
0,77,-8.901320397853851,36.98132932186127
0,78,-4.5018270611763,35.311393439769745
0,79,-0.11593103408813477,33.75500440597534
0,80,3.8640759885311127,32.36159682273865
0,81,7.118452340364456,31.156204640865326
0,82,9.44593921303749,30.131787061691284
0,83,10.757185518741608,29.24114465713501
0,84,10.586734861135483,28.408393263816833
0,85,8.471757173538208,27.707964181900024
0,86,4.783067852258682,27.250461280345917
0,87,0.26829540729522705,27.059242129325867
0,88,-4.410017281770706,27.096085250377655
0,89,-8.690450340509415,27.28629857301712
0,90,-12.121535837650299,27.539022266864777
0,91,-14.370810240507126,27.765408158302307
0,92,-15.234313905239105,27.890652418136597
0,93,-14.644842594861984,27.86431461572647
0,94,-12.681055814027786,27.66493707895279
0,95,-9.577013552188873,27.302652597427368
0,96,-5.730781704187393,26.816241443157196
0,97,-1.7131678760051727,26.267245411872864
0,98,1.7227791249752045,25.730431079864502
0,99,3.1895190477371216,25.279447436332703
1,0,-1.5778467059135437,17.66277477145195
1,1,-2.670157700777054,17.52866432070732
1,2,-4.607737064361572,17.58318394422531
1,3,-6.007403135299683,17.792601138353348
1,4,-6.858799606561661,18.115341663360596
1,5,-7.320474833250046,18.51458102464676
1,6,-7.571689784526825,18.968749791383743
1,7,-7.504522800445557,19.4411538541317
1,8,-6.852410733699799,19.89860087633133
1,9,-5.507655441761017,20.32645046710968
1,10,-3.541819751262665,20.725484937429428
1,11,-1.1592544615268707,21.108314394950867
1,12,1.3498403131961823,21.496210247278214
1,13,3.656148910522461,21.91539853811264
1,14,5.437824875116348,22.394228726625443
1,15,6.427280604839325,22.959597408771515
1,16,6.457995623350143,23.634377866983414
1,17,5.511343479156494,24.433843791484833
1,18,3.762952983379364,25.363322347402573
1,19,1.6298331320285797,26.414692401885986
1,20,-0.18496066331863403,27.564261108636856
1,21,-1.3359636068344116,28.769709169864655
1,22,-2.893637865781784,30.021630227565765
1,23,-5.509164184331894,31.373947858810425
1,24,-8.412543684244156,32.7976793050766
1,25,-10.876860469579697,34.19782966375351
1,26,-12.436602264642715,35.45016050338745
1,27,-12.85092905163765,36.43041476607323
1,28,-12.066792696714401,37.0374321937561
1,29,-10.181907564401627,37.20877692103386
1,30,-7.408298552036285,36.92926838994026
1,31,-4.035178571939468,36.2330861389637
1,32,-0.3923475742340088,35.198405385017395
1,33,3.186706453561783,33.93534570932388
1,34,6.401687860488892,32.56676718592644
1,35,9.022243320941925,31.202491372823715
1,36,10.918285697698593,29.905997216701508
1,37,11.95717602968216,28.649959713220596
1,38,11.96339726448059,27.2473506629467
1,39,10.922309011220932,25.545582175254822
1,40,9.021051228046417,23.53990450501442
1,41,6.539039313793182,21.327268332242966
1,42,3.8105249404907227,19.062794744968414
1,43,1.1907145380973816,16.923323273658752
1,44,-0.9779445827007294,15.077553689479828
1,45,-2.399757504463196,13.663619756698608
1,46,-2.8597190976142883,12.773163616657257
1,47,-2.25728377699852,12.442860752344131
1,48,-0.6400793790817261,12.652426958084106
1,49,1.761745661497116,13.330057263374329
1,50,4.502087831497192,14.364216476678848
1,51,6.884820759296417,15.623271465301514
1,52,8.19159671664238,16.981158405542374
1,53,8.899476379156113,18.39209347963333
1,54,9.91595908999443,20.026229321956635
1,55,11.162273585796356,22.008158266544342
