x,y,u,v
0,0,-7.403045892715454,20.222961902618408
0,1,-7.604192942380905,19.84730362892151
0,2,-7.756482809782028,19.548647105693817
0,3,-7.311534136533737,19.33664083480835
0,4,-6.174519658088684,19.21664923429489
0,5,-4.425793886184692,19.18971538543701
0,6,-2.27438285946846,19.25334334373474
0,7,-0.01216307282447815,19.402354955673218
0,8,2.0331889390945435,19.628852605819702
0,9,3.544241189956665,19.923150539398193
0,10,4.260223358869553,20.274631679058075
0,11,4.023518413305283,20.67219465970993
0,12,2.8260424733161926,21.104738116264343
0,13,0.8554942905902863,21.56239002943039
0,14,-1.458004117012024,22.036880254745483
0,15,-3.397613763809204,22.522658109664917
0,16,-4.5916251838207245,23.017190396785736
0,17,-6.040502339601517,23.475438356399536
0,18,-8.316896855831146,23.766644299030304
0,19,-10.624043643474579,23.8003209233284
0,20,-12.259036302566528,23.537613451480865
0,21,-12.817401438951492,22.981613874435425
0,22,-12.144297361373901,22.169090807437897
0,23,-10.286159813404083,21.16139978170395
0,24,-7.44204968214035,20.036138594150543
0,25,-3.915242850780487,18.877796828746796
0,26,-0.06418675184249878,17.76996999979019
0,27,3.7456490099430084,16.786903142929077
0,28,7.19042494893074,15.984661877155304
0,29,10.036882013082504,15.393830835819244
0,30,12.190397828817368,15.010759234428406
0,31,13.74170184135437,14.790073037147522
0,32,14.878250658512115,14.637410640716553
0,33,15.54735004901886,14.431364834308624
0,34,15.479996800422668,14.087148010730743
0,35,14.529433101415634,13.566501438617706
0,36,12.738928198814392,12.869946658611298
0,37,10.296981781721115,12.029670178890228
0,38,7.491353899240494,11.101029813289642
0,39,4.664044827222824,10.15499234199524
0,40,2.165418118238449,9.270645678043365
0,41,0.3081187605857849,8.526705205440521
0,42,-0.6779469549655914,7.993690669536591
0,43,-0.6916560232639313,7.726401090621948
0,44,0.19369646906852722,7.754787802696228
0,45,1.685265451669693,8.07691365480423
0,46,3.2239966094493866,8.649863302707672
0,47,4.073921591043472,9.3822181224823
0,48,4.085171967744827,10.194145143032074
0,49,3.658924251794815,11.278204619884491
0,50,2.986006438732147,12.8227099776268
0,51,2.11324542760849,14.909207820892334
0,52,1.0859780013561249,17.530545592308044
0,53,-0.051781535148620605,20.609013736248016
0,54,-1.257583498954773,24.014748632907867
0,55,-2.490393817424774,27.58283168077469
0,56,-3.7103891372680664,31.131654977798462
0,57,-4.879329353570938,34.47938710451126
0,58,-5.960296839475632,37.46170550584793
0,59,-6.917677819728851,39.948299527168274
0,60,-7.717311382293701,41.859447956085205
0,61,-8.326452225446701,43.182484805583954
0,62,-8.718594908714294,43.98796707391739
0,63,-9.223837405443192,44.44420337677002
0,64,-10.473784059286118,44.71156746149063
0,65,-12.300293892621994,44.80350762605667
0,66,-13.875272125005722,44.721849262714386
0,67,-14.612320810556412,44.47348415851593
0,68,-14.204252511262894,44.06951367855072
0,69,-12.57527619600296,43.525099754333496
0,70,-9.834486991167068,42.85871982574463
0,71,-6.228592246770859,42.09104925394058
0,72,-2.0946189761161804,41.24414175748825
0,73,2.187006175518036,40.34023731946945
0,74,6.239656358957291,39.40057009458542
0,75,9.737815707921982,38.443952798843384
0,76,12.454111129045486,37.485621869564056
0,77,14.30600881576538,36.53530031442642
0,78,15.335474163293839,35.595446825027466
0,79,15.058796852827072,34.651681780815125
0,80,12.883991003036499,33.59828144311905
0,81,9.169410914182663,32.32225775718689
0,82,4.70869243144989,30.77201545238495
0,83,0.1718662679195404,28.94703298807144
0,84,-3.9033032953739166,26.887916028499603
0,85,-7.11146742105484,24.665482342243195
0,86,-9.179394692182541,22.371001541614532
0,87,-9.965915232896805,20.106472074985504
0,88,-9.462162852287292,17.975494265556335
0,89,-7.790904492139816,16.073137521743774
0,90,-5.20678237080574,14.478117227554321
0,91,-2.09663063287735,13.244189321994781
0,92,1.0213814675807953,12.390576303005219
0,93,3.4973956644535065,11.8955597281456
0,94,4.795566201210022,11.688023805618286
0,95,5.222409963607788,11.64458692073822
0,96,5.265194922685623,11.637173593044281
0,97,4.8644281923770905,11.580176651477814
0,98,3.9840862154960632,11.429265141487122
0,99,3.4306198358535767,11.174306273460388
1,0,-7.027387619018555,19.500479102134705
1,1,-7.26703554391861,19.12252977490425
1,2,-7.501151412725449,18.83517950773239
1,3,-7.145535200834274,18.658339977264404
1,4,-6.101056933403015,18.599722534418106
1,5,-4.444140940904617,18.656961619853973
1,6,-2.380702644586563,18.820632249116898
1,7,-0.19991770386695862,19.076187163591385
1,8,1.7727911472320557,19.40591260790825
1,9,3.2213516533374786,19.791126251220703
1,10,3.885701298713684,20.213313400745392
