x,y,u,v
0,0,-6.638728082180023,12.691915035247803
0,1,-5.840752273797989,13.986080884933472
0,2,-4.0693022310733795,15.466548502445221
0,3,-2.113077789545059,16.98821783065796
0,4,-0.3110617399215698,18.410980701446533
0,5,1.0097771883010864,19.615814089775085
0,6,1.587066799402237,20.515546202659607
0,7,1.2757256627082825,21.062977612018585
0,8,0.10019168257713318,21.25389873981476
0,9,-1.6928650438785553,21.12656831741333
0,10,-3.582276403903961,20.756833255290985
0,11,-4.842188209295273,20.24903893470764
0,12,-5.540251731872559,19.68085765838623
0,13,-6.266199052333832,18.823593854904175
0,14,-6.90363347530365,17.466843128204346
0,15,-7.0578232407569885,15.58944582939148
0,16,-6.5256282687187195,13.300850987434387
0,17,-5.264803767204285,10.78777015209198
0,18,-3.357529640197754,8.268505334854126
0,19,-0.9752437472343445,5.957484245300293
0,20,1.6565248370170593,4.03575599193573
0,21,4.294738173484802,2.6319921016693115
0,22,6.713829934597015,1.8101930618286133
0,23,8.741170167922974,1.5669316053390503
0,24,10.293349623680115,1.8358230590820312
0,25,11.411253362894058,2.5012344121932983
0,26,12.295655906200409,3.419816493988037
0,27,13.22191208600998,4.450716078281403
0,28,14.091245830059052,5.542859435081482
0,29,14.476832002401352,6.782747805118561
0,30,14.107488095760345,8.202232420444489
0,31,12.921299785375595,9.772591292858124
0,32,11.006705462932587,11.429525911808014
0,33,8.563660085201263,13.093650341033936
0,34,5.864296108484268,14.687813818454742
0,35,3.213435411453247,16.149356961250305
0,36,0.9100139141082764,17.437823116779327
0,37,-0.7923692464828491,18.54054629802704
0,38,-1.7248466610908508,19.471310079097748
0,39,-1.8422864377498627,20.267106592655182
0,40,-1.262221485376358,20.979195833206177
0,41,-0.30428171157836914,21.661631762981415
0,42,0.4686415195465088,22.35371619462967
0,43,0.3034435212612152,23.065991699695587
0,44,-1.1515617370605469,23.885145783424377
0,45,-3.5633891820907593,24.930089712142944
0,46,-6.421394646167755,26.22462809085846
0,47,-9.313486516475677,27.721896767616272
0,48,-11.92564144730568,29.332824051380157
0,49,-14.035403728485107,30.94889223575592
0,50,-15.50396904349327,32.46016800403595
0,51,-16.268938779830933,33.771395683288574
0,52,-16.337577253580093,34.81026738882065
0,53,-15.779007226228714,35.53558140993118
0,54,-14.717113226652145,35.93653440475464
0,55,-13.323277235031128,36.0320508480072
0,56,-11.809393763542175,35.86225211620331
0,57,-10.420083999633789,35.478174686431885
0,58,-9.490586817264557,34.92593765258789
0,59,-9.535439312458038,34.22863781452179
0,60,-10.522603988647461,33.40721130371094
0,61,-11.694245040416718,32.51396119594574
0,62,-12.363269925117493,31.618326902389526
0,63,-12.116171419620514,30.790716409683228
0,64,-10.771602392196655,30.087977647781372
0,65,-8.338764309883118,29.544085264205933
0,66,-4.976354539394379,29.166117310523987
0,67,-0.9512156248092651,28.93097698688507
0,68,3.403574228286743,28.78926694393158
0,69,7.729567587375641,28.671622276306152
0,70,11.684596538543701,28.499141335487366
0,71,14.984644949436188,28.198808431625366
0,72,17.44430512189865,27.72122621536255
0,73,19.017085433006287,27.064457535743713
0,74,19.629597663879395,26.297718286514282
0,75,18.98534595966339,25.40886402130127
0,76,17.045699059963226,24.19285476207733
0,77,14.188997447490692,22.589415311813354
0,78,10.826289653778076,20.66776156425476
0,79,7.34155997633934,18.574371933937073
0,80,4.07801941037178,16.48973673582077
0,81,1.3247132301330566,14.593414962291718
0,82,-0.6977654993534088,13.037174940109253
0,83,-1.8502771854400635,11.925958096981049
0,84,-2.0892731845378876,11.309608817100525
0,85,-1.48015096783638,11.180154979228973
0,86,-0.21101906895637512,11.480115354061127
0,87,1.3935379683971405,12.116990983486176
0,88,2.8590112924575806,12.988448143005371
0,89,3.6071985960006714,14.014095067977905
0,90,3.7449225783348083,15.168935060501099
0,91,3.979373723268509,16.3886696100235
0,92,4.449672996997833,17.49429851770401
