x,y,u,v
0,0,-7.254406809806824,21.468885242938995
0,1,-7.505975663661957,21.07527107000351
0,2,-7.897540926933289,20.747482776641846
0,3,-7.900744676589966,20.494498312473297
0,4,-7.272567600011826,20.322799682617188
0,5,-5.952566862106323,20.236149430274963
0,6,-4.047714173793793,20.236074924468994
0,7,-1.7863325774669647,20.32168209552765
0,8,0.5288049578666687,20.48928290605545
0,9,2.566929906606674,20.733512938022614
0,10,4.0152668952941895,21.04688435792923
0,11,4.626121371984482,21.420493721961975
0,12,4.263035953044891,21.844729781150818
0,13,2.947244793176651,22.30927348136902
0,14,0.9042024612426758,22.804364562034607
0,15,-1.3899244368076324,23.32095056772232
0,16,-3.178101032972336,23.85225147008896
0,17,-4.349425435066223,24.392791092395782
0,18,-6.034914404153824,24.882815778255463
0,19,-8.553657680749893,25.201737880706787
0,20,-11.011343449354172,25.269798934459686
0,21,-12.724902480840683,25.05183219909668
0,22,-13.30668106675148,24.54891800880432
0,23,-12.616533786058426,23.793764412403107
0,24,-10.71348786354065,22.841207683086395
0,25,-7.8069232404232025,21.76273614168167
0,26,-4.208888858556747,20.63766121864319
0,27,-0.28526410460472107,19.545629620552063
0,28,3.5923346877098083,18.558576703071594
0,29,7.0948526263237,17.732158303260803
0,30,9.98450443148613,17.096884548664093
0,31,12.162700295448303,16.649961471557617
0,32,13.712029904127121,16.345269978046417
0,33,14.767758548259735,16.085170209407806
0,34,15.230271965265274,15.744529664516449
0,35,14.869999140501022,15.240684151649475
0,36,13.614129275083542,14.543235301971436
0,37,11.564679443836212,13.663247227668762
0,38,8.953120559453964,12.645050883293152
0,39,6.095021963119507,11.555440723896027
0,40,3.3445656299591064,10.475441813468933
0,41,1.0492093861103058,9.490810334682465
0,42,-0.4956871271133423,8.684173226356506
0,43,-1.0921992361545563,8.125603199005127
0,44,-0.6853975355625153,7.865354418754578
0,45,0.5912221968173981,7.925555109977722
0,46,2.3703649640083313,8.29249620437622
0,47,4.006084054708481,8.909739553928375
0,48,4.803743213415146,9.670481085777283
0,49,4.880949854850769,10.525621473789215
0,50,4.745069891214371,11.696480214595795
0,51,4.468895494937897,13.353824615478516
0,52,4.018582403659821,15.56307077407837
0,53,3.374628722667694,18.302910029888153
0,54,2.53165140748024,21.483637392520905
0,55,1.4980323612689972,24.966225028038025
0,56,0.29576942324638367,28.579682111740112
0,57,-1.039896160364151,32.139234244823456
0,58,-2.4607032537460327,35.46364605426788
0,59,-3.9054639637470245,38.392096757888794
0,60,-5.300641059875488,40.80180078744888
0,61,-6.560422480106354,42.62354224920273
0,62,-7.586963474750519,43.85892301797867
0,63,-8.292105048894882,44.59541290998459
0,64,-9.09632071852684,45.01704126596451
0,65,-10.639987885951996,45.2558696269989
0,66,-12.631304562091827,45.31301558017731
0,67,-14.249924570322037,45.18773406744003
0,68,-14.953762292861938,44.88617181777954
0,69,-14.47262242436409,44.420622289180756
0,70,-12.76085153222084,43.807849287986755
0,71,-9.950697422027588,43.06953400373459
0,72,-6.305258721113205,42.229555547237396
0,73,-2.1713413298130035,41.31399095058441
0,74,2.067405730485916,40.34895449876785
0,75,6.037522107362747,39.358995854854584
0,76,9.42271202802658,38.365162909030914
0,77,12.010559439659119,37.38325089216232
0,78,13.740155845880508,36.42115741968155
0,79,14.610420912504196,35.47690808773041
0,80,13.991519808769226,34.522898495197296
0,81,11.36844977736473,33.44915807247162
0,82,7.285755127668381,32.16192126274109
0,83,2.5635212659835815,30.62129020690918
0,84,-2.1168775856494904,28.832517564296722
0,85,-6.21359795331955,26.837140321731567
0,86,-9.324382990598679,24.70400184392929
0,87,-11.186432093381882,22.5202739238739
0,88,-11.676084250211716,20.382963120937347
0,89,-10.809022933244705,18.389858305454254
0,90,-8.74001532793045,16.630999743938446
